recruit_rank,games_played,ft_pct,free_throw_rate,fg2_pct,fg3m,fg3_pct,ts_pct,rim_shot_ratio,mid_fg_made,mid_shot_ratio,dunks_made,dunk_rate,usage_pct,porpag,personal_foul_rate,ast_tov_ratio,off_box_plus_minus,def_box_plus_minus,off_game_box_plus_minus,def_game_box_plus_minus,assists,steals,offensive_rebounds,defensive_rebounds,drb_pct,ast_pct,tov_pct,stl_pct,height_in_cm
55.7,16.0,0.5,22.2,0.5,1.0,1.0,60.3,0.5568,4.0,0.3158,0.0,1.0,9.0,-0.120948,0.5,0.0,-4.52394,-5.07972,-1.61402,-3.13079,0.0,0.0,0.375,0.1875,4.1,0.0,32.2,0.0,198.1
55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.424727,0.0,0.71435875,-6.76688,-2.64044,-6.34694,0.375826,0.0,0.0,0.0,0.3333,30.5,0.0,0.0,0.0,182.9
55.7,14.0,0.5,16.0,0.467,4.0,0.4,52.04,0.375,4.0,0.5714,0.0,1.0,14.9,0.0820633,6.4,0.8572,-1.17601,0.683064,-4.00833,1.60179,0.4286,0.5,0.3571,0.7857,12.7,11.3,25.4,3.8,188.0
55.7,27.0,0.633,93.8,0.438,0.0,0.0,50.81,0.4783,3.0,0.3333,1.0,1.0,14.2,-0.177933,7.7,0.0,-6.86259,-3.43608,-7.61749,-1.11232,0.0,0.1481,0.4444,0.5926,9.2,0.0,23.6,1.1,203.2
55.7,18.0,0.5,59.1,0.5,0.0,0.0,48.8,0.75,6.0,0.2857,4.0,1.0,20.5,-0.169719,7.2,0.12,-6.66353,-0.0799238,-6.02694,-1.03788,0.15,0.4,0.95,1.8,19.4,3.7,27.6,1.5,203.2
55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.0,0.0,1.0,12.1,-0.660398,4.4,0.0,-9.48411,-4.38367,-9.66249,-5.53164,0.0,0.0,0.3333,0.0,0.0,0.0,53.2,0.0,193.0
95.0,32.0,0.687,64.9,0.48,25.0,0.321,53.75,0.5617,18.0,0.2769,7.0,1.0,23.1,3.42685,2.6,1.9035777,4.24921,-0.412292,3.5975,0.140181,4.18717,1.5938,1.3438,3.3438,10.6,29.4,19.0,2.7,185.4
55.7,29.0,0.692,30.5,0.353,25.0,0.439,47.16,0.4262,29.0,0.3053,0.0,1.0,20.0,0.8631,2.4,0.78000116,-0.845251,-0.764213,-0.427031,-0.825612,1.3448,0.5172,0.6207,1.7586,9.0,10.1,20.1,1.2,190.5
76.0,24.0,0.476,61.8,0.355,0.0,0.0,36.38,0.5568,4.0,0.3158,0.0,1.0,22.5,-0.255285,2.5,0.71428573,-5.66478,0.99785,-5.14242,-0.773324,0.625,0.2917,0.4583,0.5,9.6,15.9,34.2,2.6,193.0
55.7,10.0,0.833,200.0,0.5,0.0,0.0,77.92,1.0,0.0,0.0,0.0,1.0,34.8,0.346202,5.3,1.0,7.69214,-3.4457,6.18056,1.47463,0.2,0.1,0.1,0.0,0.0,22.1,21.4,3.8,182.9
55.7,1.0,0.333,0.0,0.0,0.0,0.0,35.09,0.5568,0.0,0.3158,0.0,1.0,11.2,-0.618992,5.7,0.71435875,-6.85505,-6.3905,-5.93669,-3.00232,0.0,0.0,0.0,1.0,15.5,0.0,0.0,0.0,190.5
55.7,24.0,0.559,55.7,0.55,0.0,0.0,55.09,0.5577,4.0,0.5,11.0,0.9167,15.2,0.015619,5.3,0.18175372,-6.53306,-1.14349,-4.98925,-2.09324,0.1538,0.3077,1.1154,2.0,17.0,1.8,23.0,1.2,203.2
55.7,25.0,0.667,14.3,0.273,13.0,0.419,54.63,0.5568,4.0,0.3158,0.0,1.0,15.8,0.19448,5.8,0.7,-0.123731,-1.06883,-1.20536,0.0186799,0.28,0.36,0.24,0.8,13.0,7.0,22.0,3.1,203.2
78.4,15.0,0.6,27.8,0.875,6.0,0.214,46.63,0.8571,1.0,1.0,3.0,1.0,25.7,0.393115,5.2,0.60006005,0.0767444,0.0167858,0.687215,0.966442,0.2,0.1333,0.2667,0.8,15.3,7.6,13.4,1.4,200.7
55.7,27.0,0.548,83.8,0.514,0.0,0.0,53.17,0.7143,9.0,0.3913,2.0,1.0,14.3,0.218582,7.0,0.38463137,-1.11958,0.236293,-3.1866,0.927547,0.1852,0.1481,0.4815,1.2593,17.1,3.8,22.7,1.0,205.7
55.7,10.0,0.0,0.0,0.5,1.0,0.167,35.0,0.3333,1.0,1.0,0.0,0.0,22.0,0.020779,16.0,0.71435875,-2.52102,-6.86987,-9.37515,-1.29387,0.0,0.1,0.2,0.2,11.3,0.0,0.0,2.9,190.5
55.7,8.0,0.875,44.4,0.167,2.0,0.333,38.99,0.5,0.0,0.0,0.0,1.0,17.9,-0.0484659,2.9,1.5,-4.26947,-2.23646,-2.27366,-1.75359,0.6,0.1,0.1,1.5,20.9,13.5,14.7,0.9,195.6
55.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.319045,0.0,0.71435875,-4.74744,-2.45172,-6.11711,-3.89497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0
83.2,33.0,0.6,45.2,0.419,13.0,0.265,45.13,0.5556,9.0,0.2,9.0,0.75,20.4,0.625249,4.6,1.4933338,-0.0689906,4.43096,-1.46725,4.4019,3.3939,1.62466,0.7576,2.4848,12.4,27.9,29.2,4.9,195.6
7.0,16.0,1.0,3.7,0.333,7.0,0.333,47.32,1.0,0.0,0.0,0.0,1.0,12.9,-0.444261,2.4,0.28567755,-3.77747,-3.92739,-4.30194,-2.79852,0.1111,0.1667,0.0556,1.3333,14.4,1.4,22.1,1.4,193.0
55.7,23.0,0.464,19.7,0.423,24.0,0.375,48.62,0.5,13.0,0.3421,0.0,1.0,17.8,0.895044,3.0,1.5769408,0.832222,-0.387548,-0.150539,-0.306726,1.7083,0.9583,1.2083,1.7083,8.9,17.2,15.2,2.6,190.5
55.7,25.0,0.737,24.4,0.474,13.0,0.325,51.13,0.4444,9.0,0.4737,0.0,1.0,14.2,-0.337172,4.1,0.8400416,-3.39291,-0.801966,-4.52429,-0.0229685,0.8077,0.5,0.2692,1.1923,8.2,10.0,25.5,1.5,190.5
55.7,27.0,0.544,66.3,0.463,0.0,0.0,47.31,0.6829,10.0,0.2439,7.0,0.875,14.3,-0.0506622,7.5,0.23073728,-3.73526,-3.92823,-6.14763,-2.99409,0.1111,0.2222,1.1852,1.1852,8.6,1.3,11.6,0.8,200.7
56.8,14.0,0.615,76.5,0.429,2.0,0.2,43.15,0.5,1.0,0.3333,0.0,1.0,21.2,0.251423,0.6,1.4996501,1.84696,-2.53163,0.251586,-1.96875,0.2143,0.0714,0.2857,0.5,12.3,9.1,9.4,1.0,203.2
55.4,7.0,0.5,14.8,0.556,5.0,0.278,46.71,0.6667,3.0,0.5,0.0,1.0,16.4,0.461394,5.2,1.0,1.28466,-0.643269,-0.1789,-0.142702,0.5,0.125,0.25,0.875,8.4,8.7,8.5,0.7,200.7
55.7,11.0,0.75,50.0,0.5,0.0,0.0,35.35,0.5568,4.0,0.3158,0.0,1.0,34.8,-0.142715,8.0,0.25,-15.1424,-8.49158,-13.6179,-7.26871,0.0909,0.0,0.0,0.0909,6.0,11.5,34.3,0.0,177.8
55.7,22.0,1.0,40.0,0.111,0.0,0.0,25.21,0.0,1.0,0.1429,0.0,1.0,15.7,-0.226636,6.1,0.0,-10.6158,-3.63113,-10.9732,-2.34091,0.0,0.0,0.1364,0.3636,19.1,0.0,25.6,0.0,203.2
55.7,26.0,0.65,30.3,0.477,5.0,0.227,46.36,0.4857,4.0,0.4444,1.0,1.0,17.0,-0.353673,4.0,0.46147457,-4.59695,0.0458918,-5.15675,-0.121525,0.4444,0.4815,0.4074,1.2963,13.1,6.9,24.6,2.1,198.1
28.0,6.0,0.333,50.0,0.333,0.0,0.0,33.67,1.0,0.0,0.0,0.0,1.0,19.0,-0.215009,4.4,0.50015,-7.74628,-5.64415,-4.57146,-4.02332,0.1667,0.0,0.3333,0.1667,5.1,7.7,23.8,0.0,198.1
90.8,23.0,0.733,36.6,0.39,0.0,0.0,44.68,0.6364,9.0,0.3,0.0,1.0,14.1,0.18965,8.8,0.20009199,-1.31632,3.2963,-4.01218,2.27718,0.087,0.087,0.8696,1.5652,18.2,1.5,19.8,0.6,213.4
55.7,28.0,0.688,28.3,0.509,19.0,0.317,51.87,0.45,18.0,0.5455,0.0,1.0,15.2,-0.104551,4.7,1.3023791,-2.99741,-2.09578,-4.00162,-1.48111,1.8667,0.7667,0.2667,1.2,6.8,16.8,26.1,2.1,182.9
10.4,26.0,0.636,43.6,0.521,2.0,0.4,54.96,0.6094,11.0,0.3438,0.0,1.0,15.7,1.06378,6.0,0.599974,-0.925619,-2.18558,-1.747,-2.28454,0.4615,0.3462,1.7308,2.2308,16.0,5.6,16.0,1.1,200.7
99.2,34.0,0.545,17.9,0.457,42.0,0.375,49.58,0.5281,56.0,0.4192,14.0,0.875,19.0,2.47167,3.2,1.3653721,3.17971,1.94458,1.96455,2.09962,2.0882,1.2941,0.9706,1.9118,6.6,12.4,14.6,2.4,188.0
55.7,34.0,0.583,48.0,0.672,10.0,0.303,60.26,0.875,10.0,0.3704,0.0,1.0,19.1,1.23747,5.1,0.78579235,2.23071,2.06477,1.81799,0.853512,0.6471,0.4706,1.1176,2.3235,22.8,11.1,20.1,2.2,203.2
85.8,27.0,0.598,52.8,0.565,2.0,0.25,57.28,0.7537,24.0,0.2697,30.0,0.9091,24.8,2.0137,4.0,0.40001664,-0.215607,0.0357836,0.218544,-0.577159,0.963,0.7037,1.963,3.3333,14.3,7.9,21.7,1.6,205.7
4.8,8.0,0.667,16.7,0.516,0.0,0.0,46.33,0.5568,4.0,0.3158,0.0,1.0,20.6,0.929252,2.6,2.0,1.67833,5.18263,3.49318,4.23272,1.0,1.0,1.25,1.625,15.3,17.9,10.9,4.5,195.6
55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.651191,0.0,0.0,-10.0684,-5.70464,-0.244984,0.0305262,0.0,0.3333,0.3333,0.6667,39.589,0.0,0.0,0.0,210.8
55.7,21.0,0.765,20.2,0.346,23.0,0.397,54.3,0.375,6.0,0.3333,0.0,0.0,20.1,1.08178,4.6,1.5385005,2.72515,-2.13233,0.816799,-0.510209,0.9091,0.5909,0.2273,0.8636,6.7,14.0,14.3,2.4,182.9
1.6,25.0,0.545,40.7,0.615,0.0,0.0,58.96,0.6111,5.0,0.625,0.0,1.0,13.1,0.14846,7.3,0.33333334,-1.85251,-0.898897,-3.97876,-0.549788,0.1154,0.2692,0.4231,0.8846,11.4,3.3,21.5,2.1,213.4
55.7,11.0,0.0,5.9,0.143,3.0,0.3,31.47,0.5,0.0,0.0,0.0,1.0,21.3,-0.21062,5.6,0.800052,-5.3215,-5.11829,-6.5132,-4.12745,0.3077,0.2308,0.0,0.3077,9.0,8.7,6.9,2.9,182.9
90.8,34.0,0.673,27.4,0.509,34.0,0.391,56.14,0.6098,8.0,0.2424,12.0,0.8,16.4,2.27019,3.6,1.4073794,3.50227,3.28902,3.66194,2.03239,1.1176,0.6765,2.0294,3.7647,19.4,9.6,12.2,1.7,203.2
55.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.318706,0.0,0.71435875,-5.17158,-2.12356,-6.10746,-4.02246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.6
55.7,30.0,0.396,60.0,0.392,0.0,0.0,39.4,0.45,13.0,0.3333,1.0,0.5,12.6,-1.3265412,4.6,0.3529516,-4.63345,-0.551489,-5.60272,-1.26093,0.4,0.3333,1.4333,2.1,13.3,4.6,28.0,1.0,198.1
55.7,29.0,0.671,37.6,0.431,16.0,0.276,46.83,0.519,21.0,0.3231,7.0,1.0,19.8,0.15032,3.0,0.2549187,-3.05992,1.74415,-1.4332,1.2359,0.4483,0.931,1.4828,2.6207,12.2,4.7,21.6,2.3,195.6
15.4,29.0,0.619,22.6,0.5,7.0,0.241,47.58,0.75,20.0,0.4167,4.0,1.0,17.2,0.0483193,2.0,0.56002784,-2.37475,1.80347,-0.447712,1.02774,0.4828,0.4483,0.6207,1.3793,11.4,7.9,22.4,2.0,198.1
12.6,30.0,0.878,26.8,0.422,34.0,0.382,55.66,0.2857,23.0,0.46,0.0,1.0,25.5,1.12404,3.3,0.8,1.41413,-0.957245,3.05162,0.844303,0.8,0.5,0.2667,0.7667,6.4,14.2,17.6,2.3,175.3
51.2,26.0,0.605,38.4,0.478,3.0,0.333,50.41,0.6667,13.0,0.2889,14.0,1.0,20.4,0.550653,4.9,0.0435225,-3.4424,-1.55455,-1.53235,-0.20971,0.0385,0.3077,1.2308,2.0,17.0,0.6,19.5,1.4,200.7
55.7,29.0,0.659,23.8,0.496,18.0,0.353,52.49,0.623,22.0,0.3667,4.0,0.8,15.7,0.0831288,2.1,0.43746978,-3.10858,-1.57911,-2.15124,-2.10181,0.7241,0.4483,1.4483,4.1034,17.8,6.2,23.1,1.0,205.7
71.4,29.0,0.573,58.2,0.539,0.0,0.0,51.4,0.5981,5.0,0.25,8.0,0.7273,20.5,0.456314,5.1,0.5740556,-2.02198,0.687042,-1.9804,1.00228,1.0333,1.1333,1.5333,1.8667,11.8,11.1,25.6,3.1,195.6
55.7,30.0,0.772,25.5,0.455,61.0,0.365,53.81,0.5568,4.0,0.3158,0.0,1.0,18.1,2.36369,3.5,0.6389167,0.642941,-0.957627,0.607083,-1.09723,0.7667,0.4,1.2,3.4,11.5,5.0,11.9,0.7,205.7
75.8,26.0,1.0,13.8,0.5,11.0,0.262,46.12,0.625,2.0,0.3333,0.0,1.0,11.8,0.31689,2.5,0.7775852,0.734033,-0.831753,-0.355489,-0.803238,0.2692,0.1154,0.4231,0.5,5.1,4.9,16.4,0.6,193.0
55.7,31.0,0.8,22.0,0.459,1.0,0.167,48.26,0.5143,21.0,0.4286,0.0,1.0,15.3,0.0253065,4.9,0.55008,-3.49972,-2.15097,-3.83916,-1.90648,0.3438,0.5,0.8438,1.0312,8.5,5.5,19.5,2.1,193.0
55.7,12.0,0.0,0.0,0.0,1.0,0.167,25.0,0.5568,0.0,0.3158,0.0,1.0,28.3,-0.262302,4.4,0.249925,-16.568,-7.02993,-15.5455,-10.4197,0.0833,0.0,0.0,0.0833,6.5,10.0,44.9,0.0,182.9
77.4,5.0,0.5,28.6,0.167,0.0,0.0,18.87,0.25,0.0,0.0,0.0,1.0,14.2,-1.3265412,1.0,0.0,-11.4427,-2.77301,-7.71013,-2.14405,0.0,0.2,0.2,1.0,12.8,0.0,40.4,1.4,200.7
43.4,32.0,0.533,32.6,0.385,2.0,0.286,41.41,0.381,7.0,0.3889,0.0,1.0,14.4,-0.38853,4.4,1.0,-4.65623,0.440952,-6.04879,0.929527,0.5,0.3438,0.0938,0.4062,6.2,10.9,26.1,2.6,185.4
15.0,12.0,0.5,16.7,0.6,0.0,0.0,27.03,0.3333,2.0,0.6667,1.0,1.0,15.7,-0.516032,2.4,0.0,-8.65964,-6.28334,-9.41157,-5.6822,0.0,0.0,0.25,0.3333,9.3,0.0,22.4,0.0,198.1
93.4,32.0,0.554,31.3,0.45,7.0,0.189,44.17,0.6095,13.0,0.197,24.0,0.96,15.5,0.0577209,4.3,0.8908541,-1.05628,2.87954,-1.80544,2.01473,1.5312,1.5938,1.2812,3.3438,12.5,10.2,21.9,3.2,195.6
91.2,33.0,0.823,32.4,0.494,68.0,0.375,57.07,0.5578,33.0,0.3793,4.0,0.6667,23.5,3.4790213,2.1,1.6451458,5.62923,0.346444,5.62336,1.38201,3.0909,1.62466,1.1515,3.2727,10.8,18.9,12.8,3.3,185.4
55.7,18.0,0.889,16.1,0.412,3.0,0.136,37.33,0.5568,4.0,0.3158,0.0,1.0,19.3,0.079548,2.8,2.153974,-3.26033,-3.80575,-2.73815,-1.91585,1.5556,0.3333,0.2222,0.5556,6.1,25.6,20.8,1.9,182.9
62.4,31.0,0.805,39.0,0.427,8.0,0.267,48.6,0.5435,7.0,0.2414,7.0,1.0,14.5,0.404843,3.6,1.2758774,-0.986486,1.2379,-2.3043,1.5659,1.1562,0.5312,0.75,1.7812,12.2,11.6,20.6,1.8,193.0
12.0,13.0,0.8,30.8,0.455,11.0,0.344,53.02,0.7692,5.0,0.25,0.0,1.0,13.0,1.1374,3.1,0.8750406,0.52042,-0.611527,-0.688335,-0.438227,0.5385,0.6154,1.0,1.5385,8.2,4.3,12.0,1.6,190.5
55.7,14.0,1.0,13.3,0.125,1.0,0.143,21.94,0.5568,1.0,0.125,0.0,1.0,21.8,-0.500202,9.4,0.0,-11.8804,-0.863956,-15.7844,-0.93738,0.0,0.1429,0.1429,0.2857,10.4,0.0,23.5,2.6,185.4
30.8,28.0,0.51,36.8,0.474,0.0,0.0,48.31,0.5057,19.0,0.413,8.0,0.5714,15.7,0.373746,2.9,0.20587993,-2.09055,1.06918,-1.37637,-0.504639,0.25,0.2857,2.4286,2.1786,10.4,2.2,20.0,0.7,210.8
55.7,27.0,0.735,56.7,0.316,17.0,0.415,57.78,0.5,4.0,0.2667,0.0,1.0,16.8,0.132384,3.4,1.107136,-2.99583,-2.27739,-2.79863,-1.18699,1.1481,0.3333,0.1481,1.1481,10.6,19.3,28.7,1.6,182.9
55.7,28.0,0.469,66.2,0.507,1.0,1.0,51.4,0.5789,4.0,0.25,16.0,1.0,13.7,0.243762,3.5,0.33333334,-2.48173,0.241708,-1.03112,0.025953,0.25,0.5714,1.5,2.1786,15.3,3.1,19.4,2.0,198.1
55.7,30.0,0.816,29.7,0.405,17.0,0.315,48.61,0.5909,17.0,0.3333,0.0,1.0,14.9,-0.00680845,1.7,1.2,-2.11984,0.723343,-2.06659,0.450573,1.125,0.375,0.4062,1.3438,7.3,11.2,18.6,1.1,193.0
55.7,9.0,0.5,133.3,1.0,1.0,0.5,71.43,0.5568,1.0,1.0,0.0,1.0,15.7,0.155158,8.4,1.0,1.61665,1.80737,-1.72709,1.69492,0.1111,0.0,0.0,0.1111,6.1,9.7,19.6,0.0,195.6
55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,20.1,-0.304341,16.0,0.0,-19.5656,7.866778,-24.941147,7.346461,0.0,0.3333,0.0,0.3333,39.589,0.0,75.989,8.5,175.3
17.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.32495,0.0,0.71435875,-3.22526,-0.633401,-4.53247,0.175699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0
40.8,22.0,0.625,80.0,0.45,0.0,0.0,50.72,0.6667,3.0,0.2727,0.0,0.0,17.1,0.0291012,10.2,0.44441605,-4.53481,3.69739,-6.85853,3.32806,0.1739,0.1304,0.3043,0.7391,12.1,5.4,22.3,1.6,208.3
55.7,7.0,0.5,40.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,1.0,20.8,-0.447046,2.9,0.71435875,-13.1165,0.0527043,-15.9466,-1.56058,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,4.7,188.0
16.4,30.0,0.905,25.0,0.392,39.0,0.333,51.88,0.5,8.0,0.2963,0.0,1.0,18.0,0.990647,3.5,1.9117434,0.708082,-0.50114,-0.00823775,0.092778,2.0968,0.5484,0.3548,2.2903,11.7,19.3,16.2,1.6,180.3
55.7,32.0,0.278,23.4,0.488,14.0,0.412,52.02,0.56,7.0,0.4118,0.0,1.0,11.8,0.586272,5.1,1.2,0.740638,1.2911,-0.266273,1.56267,0.375,0.3125,0.8438,1.375,12.4,5.3,11.9,1.4,200.7
55.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,19.8,-0.0934767,0.0,1.0,-22.727718,-0.853947,-8.94953,3.67704,0.25,0.0,0.0,0.25,37.9,39.978,75.989,0.0,195.6
55.7,23.0,0.429,45.2,0.516,0.0,0.0,50.46,0.7143,11.0,0.4583,4.0,1.0,10.5,-0.513311,6.5,0.16676249,-5.9525,-0.18694,-6.44861,-0.545379,0.087,0.1739,0.4348,1.1739,14.1,1.7,27.7,1.0,203.2
55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.0,0.0,1.0,20.9,-0.783602,0.0,0.0,-22.727718,-4.60001,-19.7778,-9.78199,0.0,0.0,0.0,0.3333,15.7,0.0,75.3,0.0,193.0
55.7,19.0,0.5,50.0,0.667,0.0,0.0,63.97,0.8571,2.0,0.4,3.0,1.0,15.8,0.0261447,5.0,0.16656111,-4.92137,-0.095044,-3.17737,-1.28844,0.0526,0.0,0.2632,0.5789,18.2,2.7,32.2,0.0,205.7
55.7,23.0,0.733,22.7,0.391,12.0,0.279,44.44,0.5,2.0,0.2222,2.0,0.6667,19.3,0.166525,6.5,0.19994798,-0.919939,-3.08752,-2.14017,-1.77533,0.0769,0.2308,0.8077,0.6923,8.6,2.0,11.4,1.7,203.2
55.7,30.0,0.649,69.8,0.353,5.0,0.263,44.63,0.4348,2.0,0.1818,4.0,0.8,18.4,-0.573134,8.3,0.39390907,-7.5002,0.98029,-9.60787,0.478047,0.4333,0.3667,0.5333,0.8667,9.4,8.9,33.4,2.1,205.7
55.7,31.0,0.805,20.7,0.482,37.0,0.42,57.48,0.5568,4.0,0.3158,0.0,1.0,18.4,0.921097,3.1,0.82455,0.16682,-0.749524,-0.0680923,-0.518471,1.5161,1.129,0.8065,1.4194,6.9,11.5,24.5,2.8,188.0
55.7,30.0,0.597,28.2,0.357,20.0,0.25,39.49,0.2,46.0,0.3866,0.0,1.0,22.3,-0.313823,4.6,0.7804931,-4.55017,-2.57305,-5.09789,-2.28961,1.0667,0.5667,0.4333,2.7333,14.7,11.7,16.7,1.5,200.7
81.6,34.0,0.662,58.4,0.538,10.0,0.303,55.71,0.5714,20.0,0.4878,1.0,1.0,17.4,1.25188,3.9,0.7143204,1.23432,1.64148,0.458229,1.52379,0.8824,0.5294,1.1176,2.7647,16.3,9.1,22.6,1.7,195.6
55.7,29.0,0.458,64.9,0.485,0.0,0.0,44.42,0.6087,2.0,0.2,0.0,1.0,15.6,-0.266636,6.8,0.42854184,-5.29278,-3.08783,-6.76557,-2.26277,0.2069,0.1034,0.3103,0.8276,12.6,5.2,24.9,0.8,193.0
55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,19.6,-0.201136,16.0,0.71435875,-19.4305,-11.7216,-24.941147,-2.03034,0.0,0.0,0.0,0.3333,39.589,0.0,0.0,0.0,195.6
55.7,25.0,0.929,14.3,0.375,17.0,0.34,47.78,0.25,17.0,0.3864,0.0,1.0,20.1,0.0347756,2.8,0.5714286,-4.23119,-3.37802,-1.41985,-2.21387,0.48,0.28,0.16,0.76,8.4,9.5,21.1,1.4,190.5
55.7,37.0,0.721,50.0,0.427,3.0,0.375,49.34,0.4809,34.0,0.3301,0.0,1.0,21.0,0.99985,5.9,0.6571304,-2.70126,1.33357,-2.76712,0.799989,1.2105,0.5526,1.5,3.3684,13.5,9.9,19.9,1.2,198.1
55.2,35.0,0.605,29.9,0.5,9.0,0.161,42.88,0.625,19.0,0.3958,4.0,1.0,17.1,0.0409528,4.5,0.5135749,-2.73361,5.63723,-2.15971,3.14097,0.5429,0.4571,1.5714,3.0571,22.2,6.7,21.5,1.6,203.2
55.7,6.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.9,-0.355378,4.0,1.9994,-16.5851,-9.24555,-16.5007,-8.54768,0.3333,0.0,0.0,0.0,0.0,31.9,24.1,0.0,190.5
55.7,32.0,0.732,28.6,0.464,20.0,0.357,51.89,0.4909,38.0,0.4471,0.0,1.0,15.2,1.56031,2.8,1.4828956,1.71148,-0.158353,0.9992,0.441605,1.3438,0.6562,1.4375,2.2188,10.1,10.5,14.5,1.6,193.0
55.7,32.0,0.75,11.5,0.402,13.0,0.351,45.36,0.5128,21.0,0.3443,0.0,1.0,22.7,0.310087,3.8,1.6666397,-2.8853,-2.68467,-2.45714,-1.54512,2.0588,0.4412,0.3235,0.8529,7.1,31.6,25.3,2.1,185.4
55.7,4.0,0.0,0.0,1.0,0.0,0.0,33.33,1.0,0.0,0.3158,0.0,1.0,24.5,-0.0275012,8.0,0.71435875,-4.95215,-9.06794,-6.78291,-5.16728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.5
85.2,33.0,0.533,38.5,0.511,1.0,0.048,46.88,0.6667,15.0,0.2778,16.0,0.8889,20.6,0.217426,3.8,0.96491635,-2.02384,4.9793,-1.81784,4.05019,1.6667,1.303,0.6667,2.4242,14.8,16.0,26.1,4.1,190.5
25.0,25.0,0.804,41.5,0.263,16.0,0.34,43.81,0.2143,14.0,0.2917,0.0,1.0,25.4,0.214548,4.2,1.3061224,-3.12555,-0.719612,-1.81132,-0.535552,2.56,0.92,0.36,1.04,8.5,29.7,29.1,3.5,180.3
55.7,22.0,0.833,66.7,0.75,1.0,0.2,59.07,0.75,0.0,0.3158,0.0,1.0,10.7,-0.236206,5.3,2.1428573,-5.84129,1.17402,-7.38083,0.872896,0.6,0.24,0.12,0.68,17.4,7.8,40.7,1.9,188.0
55.7,27.0,0.611,47.7,0.441,14.0,0.275,47.3,0.5579,29.0,0.3187,3.0,1.0,24.7,0.956087,2.4,0.76924676,-2.05957,-2.17045,-0.687681,-2.87163,1.1111,0.4074,1.9259,3.2963,15.8,10.4,13.6,0.9,200.7
55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,26.3,-0.14766,0.0,0.71435875,-8.69272,7.866778,4.10018,1.32345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,195.6
55.4,31.0,0.792,19.4,0.429,28.0,0.373,53.55,0.5909,8.0,0.2963,4.0,1.0,19.2,1.03973,4.5,1.0,2.06979,0.42781,1.96066,0.854354,0.4839,0.2903,0.4194,1.4194,14.3,8.1,13.1,1.5,200.7
72.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-1.06256,8.0,0.71435875,-2.80223,6.10399,-4.16616,3.51944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.3
55.7,4.0,0.5,66.7,0.0,0.0,0.0,12.66,0.5568,0.0,0.0,0.0,1.0,11.7,-0.907664,3.6,2.0,-7.87367,-1.20165,-6.48444,-0.175164,0.5,0.25,0.0,0.75,16.8,15.5,23.2,2.7,193.0
55.7,12.0,0.75,50.0,0.286,0.0,0.0,35.35,0.6667,0.0,0.0,0.0,1.0,11.6,-0.426332,3.0,0.0,-7.97305,-1.91575,-4.36803,-0.445913,0.0,0.1667,0.4167,0.75,16.7,0.0,32.1,1.9,195.6
71.4,24.0,0.5,72.7,0.364,0.0,0.0,40.54,0.4667,1.0,0.1667,0.0,1.0,17.3,0.0800615,4.1,0.20019203,-4.22126,-0.151168,-2.33778,-0.257317,0.0417,0.0,0.5833,0.75,19.2,1.8,15.4,0.0,210.8
55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.326265,0.0,0.71435875,-2.2963,-0.234788,-1.97848,-0.854399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.6
